No.,pair_name,display_pair_name,token_1_name,token_1_address,token_2_name,token_2_address,total_tvl,total_day_volume,total_week_volume,total_month_volume,raydium_pool_count,meteora_pool_count,sum_of_raydium_and_meteora_pool_count,required_raydium_pool_count,required_sum_of_raydium_and_meteora_pool_count,required_total_day_volume,required_minimum_total_tvl
1,So11111111111111111111111111111111111111112-J6wi6n23bTcancfVdo96ddmLEYkzTyXoLoFCVpp8pump,WSOL-GENIUS,WSOL,So11111111111111111111111111111111111111112,GENIUS,J6wi6n23bTcancfVdo96ddmLEYkzTyXoLoFCVpp8pump,224921.8,545.64,547.61,553.88,2,0,2,1,2,400,20000
2,So11111111111111111111111111111111111111112-fRfKGCriduzDwSudCwpL7ySCEiboNuryhZDVJtr1a1C,WSOL-DUPE,WSOL,So11111111111111111111111111111111111111112,DUPE,fRfKGCriduzDwSudCwpL7ySCEiboNuryhZDVJtr1a1C,26350.28,56653.6,56653.6,56653.6,1,8,9,1,2,400,20000
