No.,pair_name,display_pair_name,token_1_name,token_1_address,token_2_name,token_2_address,total_tvl,total_cumulative_trade_volume,total_24h_trade_volume,total_min_30_trade_volume,required_total_trade_volume(z),raydium_pool_count,meteora_pool_count,required_raydium_pool_count(Y),sum_of_raydium_and_meteora_pool_count,required_sum_of_raydium_and_meteora_pool_count
1,DitHyRMQiSDhn5cnKMJV2CDDt6sVct96YrECiM49pump-So11111111111111111111111111111111111111112,House-SOL,House,DitHyRMQiSDhn5cnKMJV2CDDt6sVct96YrECiM49pump,SOL,So11111111111111111111111111111111111111112,180232.64,1738588.56,1738588.86,111628.16,400,1,5,1,6,2
2,A8JBhB6t8ktie5FcX2wqieQfQFJ34JyPZYvGVE3Ypump-So11111111111111111111111111111111111111112,COUNTRY-SOL,COUNTRY,A8JBhB6t8ktie5FcX2wqieQfQFJ34JyPZYvGVE3Ypump,SOL,So11111111111111111111111111111111111111112,231699.57,4421018.32,4421018.96,177445.66,400,1,9,1,10,2
