No.,pair_name,display_pair_name,token_1_name,token_1_address,token_2_name,token_2_address,total_tvl,total_day_volume,total_week_volume,total_month_volume,raydium_pool_count,meteora_pool_count,sum_of_raydium_and_meteora_pool_count,required_raydium_pool_count,required_sum_of_raydium_and_meteora_pool_count,required_total_day_volume,required_minimum_total_tvl
1,So11111111111111111111111111111111111111112-75BaDsd4UoFK9adrkQmaLRXaCb2zhUiB6d1mFxD8bonk,WSOL-KURIBO,WSOL,So11111111111111111111111111111111111111112,KURIBO,75BaDsd4UoFK9adrkQmaLRXaCb2zhUiB6d1mFxD8bonk,61800.92,1270608.32,1270608.32,1270608.32,1,1,2,1,2,400,20000
2,So11111111111111111111111111111111111111112-4PYijC1Xas63cxdoYnUg7SQgcg23UgNNcPmvbj6KNUSz,WSOL-BSCREENER,WSOL,So11111111111111111111111111111111111111112,BSCREENER,4PYijC1Xas63cxdoYnUg7SQgcg23UgNNcPmvbj6KNUSz,25334.42,443705.83,443705.83,443705.83,2,9,11,1,2,400,20000
