No.,pair_name,display_pair_name,token_1_name,token_1_address,token_2_name,token_2_address,total_tvl,total_day_volume,total_week_volume,total_month_volume,raydium_pool_count,meteora_pool_count,sum_of_raydium_and_meteora_pool_count,required_raydium_pool_count,required_sum_of_raydium_and_meteora_pool_count,required_total_day_volume,required_minimum_total_tvl
1,So11111111111111111111111111111111111111112-ENjwcWn1uUphWtvuP8ypjakr1jMHY9vnznXXrnMVbonk,WSOL-SALT,WSOL,So11111111111111111111111111111111111111112,SALT,ENjwcWn1uUphWtvuP8ypjakr1jMHY9vnznXXrnMVbonk,144847.1,8721389.78,8721389.78,8721389.78,2,6,8,1,2,400,20000
2,So11111111111111111111111111111111111111112-EcvCuNjTPsTdQS7rupbhtVPircSEnes1NLZg6LWTbonk,WSOL-TGB,WSOL,So11111111111111111111111111111111111111112,TGB,EcvCuNjTPsTdQS7rupbhtVPircSEnes1NLZg6LWTbonk,80547.92,4626176.6,4626176.6,4626176.6,2,3,5,1,2,400,20000
3,So11111111111111111111111111111111111111112-FmwtNLxSrC6CZRfdSsJdqM8GmPDPaWnrJFDETw5Sbonk,WSOL-BSCXBT,WSOL,So11111111111111111111111111111111111111112,BSCXBT,FmwtNLxSrC6CZRfdSsJdqM8GmPDPaWnrJFDETw5Sbonk,76843.74,2945447.35,2945447.35,2945447.35,1,1,2,1,2,400,20000
