No.,pair_name,display_pair_name,token_1_name,token_1_address,token_2_name,token_2_address,total_tvl,total_day_volume,total_week_volume,total_month_volume,raydium_pool_count,meteora_pool_count,sum_of_raydium_and_meteora_pool_count,required_raydium_pool_count,required_sum_of_raydium_and_meteora_pool_count,required_total_day_volume,required_minimum_total_tvl
1,So11111111111111111111111111111111111111112-G9SAG1et4KHTduy13koBAAGdwNhV7QmhrXGc7kZBpump,WSOL-ETF,WSOL,So11111111111111111111111111111111111111112,ETF,G9SAG1et4KHTduy13koBAAGdwNhV7QmhrXGc7kZBpump,44647.24,1619288.11,1619288.11,1619288.11,2,2,4,1,2,400,20000
2,So11111111111111111111111111111111111111112-4TwDBssW3miModmynxGhPQrPm1WrPZdtNeoL9CiFpump,WSOL-crane,WSOL,So11111111111111111111111111111111111111112,crane,4TwDBssW3miModmynxGhPQrPm1WrPZdtNeoL9CiFpump,36426.01,2286223.77,2286223.77,2286223.77,1,4,5,1,2,400,20000
3,So11111111111111111111111111111111111111112-ALbCJ7r81tPuFYpG2hEwsrk6WXBz73xVyWty992Fpump,WSOL-Ron,WSOL,So11111111111111111111111111111111111111112,Ron,ALbCJ7r81tPuFYpG2hEwsrk6WXBz73xVyWty992Fpump,74505.59,7078048.26,7078048.26,7078048.26,1,6,7,1,2,400,20000
