No.,pair_name,display_pair_name,token_1_name,token_1_address,token_2_name,token_2_address,total_tvl,total_cumulative_trade_volume,total_24h_trade_volume,total_min_30_trade_volume,required_total_trade_volume(z),raydium_pool_count,meteora_pool_count,required_raydium_pool_count(Y),sum_of_raydium_and_meteora_pool_count,required_sum_of_raydium_and_meteora_pool_count
1,FnEWN3gQbDFy4R3StYTws1HbihSA7WZxkq1PzRrQ2VhS-So11111111111111111111111111111111111111112,TEDDY-SOL,TEDDY,FnEWN3gQbDFy4R3StYTws1HbihSA7WZxkq1PzRrQ2VhS,SOL,So11111111111111111111111111111111111111112,40898.23,1249787.04,1249786.24,14137.22,400,1,7,1,8,2
2,A6MTWuHbXqjH3vYEfbs3mzvGThQtk5S12FjmdpVkpump-So11111111111111111111111111111111111111112,MCPOS-SOL,MCPOS,A6MTWuHbXqjH3vYEfbs3mzvGThQtk5S12FjmdpVkpump,SOL,So11111111111111111111111111111111111111112,1159.42,257354.24,257354.14,7326.67,400,1,3,1,4,2
3,CLo6Eo6C9V5oyPaoJrWBW8kbtV9eXCU9iEAw8rXqpump-So11111111111111111111111111111111111111112,SwagBucks-SOL,SwagBucks,CLo6Eo6C9V5oyPaoJrWBW8kbtV9eXCU9iEAw8rXqpump,SOL,So11111111111111111111111111111111111111112,13660.91,95838.77,95838.65,1770.2,400,1,3,1,4,2
